tweet_raw,tweet,date,tweet_id
....was a depleted disaster will soon be stronger than ever before our Vets are finally being taken care of and now have Choice our Courts will have 145 great new Judges and 2 Supreme Court Justices got rid of the disastrous Individual Mandate &amp; will protect Pre-Existing....,....was a depleted disaster will soon be stronger than ever before our vets are finally being taken care of and now have choice our courts will have 145 great new judges and 2 supreme court justices got rid of the disastrous individual mandate &amp; will protect pre-existing....,5/19/19 12:49,1.13E+18
....Federal Judges (many more to come) two great new Supreme Court Justices the Mexico City Policy and a whole new &amp; positive attitude about the Right to Life. The Radical Left with late term abortion (and worse) is imploding on this issue. We must stick together and Win....,....federal judges (many more to come) two great new supreme court justices the mexico city policy and a whole new &amp; positive attitude about the right to life. the radical left with late term abortion (and worse) is imploding on this issue. we must stick together and win....,5/19/19 3:37,1.13E+18
....for Life in 2020. If we are foolish and do not stay UNITED as one all of our hard fought gains for Life can and will rapidly disappear!,....for life in 2020. if we are foolish and do not stay united as one all of our hard fought gains for life can and will rapidly disappear!,5/19/19 3:37,1.13E+18
As most people know and for those who would like to know I am strongly Pro-Life with the three exceptions - Rape Incest and protecting the Life of the mother - the same position taken by Ronald Reagan. We have come very far in the last two years with 105 wonderful new.....,as most people know and for those who would like to know i am strongly pro-life with the three exceptions - rape incest and protecting the life of the mother - the same position taken by ronald reagan. we have come very far in the last two years with 105 wonderful new.....,5/19/19 3:37,1.13E+18
Courts &amp; Dems in Congress neither of which have a clue are trying to FORCE migrants into our Country! OUR COUNTRY IS FULL OUR DETENTION CENTERS HOSPITALS &amp; SCHOOLS ARE PACKED. Crazy!,courts &amp; dems in congress neither of which have a clue are trying to force migrants into our country! our country is full our detention centers hospitals &amp; schools are packed. crazy!,5/18/19 22:33,1.13E+18
RT @realDonaldTrump: Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed 33000 emails AFTER getting a m__,rt @realdonaldtrump: will jerry nadler ever look into the fact that crooked hillary deleted and acid washed 33000 emails after getting a m__,5/18/19 21:24,1.13E+18
RT @realDonaldTrump: My Campaign for President was conclusively spied on. Nothing like this has ever happened in American Politics. A reall__,rt @realdonaldtrump: my campaign for president was conclusively spied on. nothing like this has ever happened in american politics. a reall__,5/18/19 21:23,1.13E+18
RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!,rt @realdonaldtrump: make america great again!,5/18/19 21:23,1.13E+18
RT @realDonaldTrump: All people that are illegally coming into the United States now will be removed from our Country at a later date as we__,rt @realdonaldtrump: all people that are illegally coming into the united states now will be removed from our country at a later date as we__,5/18/19 21:23,1.13E+18
RT @TomFitton: Never in American history has there been such a spy effort against a candidate (@RealDonaldTrump) and abuse of power targeti__,rt @tomfitton: never in american history has there been such a spy effort against a candidate (@realdonaldtrump) and abuse of power targeti__,5/18/19 21:16,1.13E+18
"RT @TomFitton: Now THIS is obstruction:  FBI notes: ""Hillary cover up operation work ticket archive cleanup."" FBI knew of cover-up related__","rt @tomfitton: now this is obstruction:  fbi notes: ""hillary cover up operation work ticket archive cleanup."" fbi knew of cover-up related__",5/18/19 21:15,1.13E+18
"RT @TomFitton: Sure enough Weissmann had key role in hiring the ""13 angry Democrats"" for Mueller @realDonaldTrump harassment operation --__","rt @tomfitton: sure enough weissmann had key role in hiring the ""13 angry democrats"" for mueller @realdonaldtrump harassment operation --__",5/18/19 21:15,1.13E+18
RT @TomFitton: Comey has significant potential criminal liability for his Spygate targeting of @RealDonaldTrump. @JudicialWatch @FoxNews ht__,rt @tomfitton: comey has significant potential criminal liability for his spygate targeting of @realdonaldtrump. @judicialwatch @foxnews ht__,5/18/19 21:14,1.13E+18
Thank you Dan! ://t.co/TdvC2eVo4H,thank you dan! ://t.co/tdvc2evo4h,5/18/19 21:12,1.13E+18
Word is out that book is GREAT! ://t.co/mTA1xcz9eQ,word is out that book is great! ://t.co/mta1xcz9eq,5/18/19 21:08,1.13E+18
RT @callme_Chari: @newscomauHQ If he__s anything like Trump congratulations to you all. You have a leader who loves your country and will pu__,rt @callme_chari: @newscomauhq if he__s anything like trump congratulations to you all. you have a leader who loves your country and will pu__,5/18/19 21:00,1.13E+18
Congratulations to Scott on a GREAT WIN! ://t.co/IKxDrQmHfV,congratulations to scott on a great win! ://t.co/ikxdrqmhfv,5/18/19 20:59,1.13E+18
Our courageous and vigilant Armed Forces safeguard the blessings of liberty for us and for future generations by selflessly answering the call of duty. Today and every day we acknowledge and celebrate all who proudly wear our Nation__s uniforms! ://t.co/w4DNjyPqvw ://t.co/BPXkmobseQ,our courageous and vigilant armed forces safeguard the blessings of liberty for us and for future generations by selflessly answering the call of duty. today and every day we acknowledge and celebrate all who proudly wear our nation__s uniforms! ://t.co/w4dnjypqvw ://t.co/bpxkmobseq,5/18/19 15:55,1.13E+18
Consumer Sentiment in the month of May is the highest in 15 years. Very nice! @FoxNews,consumer sentiment in the month of may is the highest in 15 years. very nice! @foxnews,5/17/19 22:49,1.13E+18
Today it was my great honor to address the the National Association of REALTORS! ://t.co/LQNExa57ne,today it was my great honor to address the the national association of realtors! ://t.co/lqnexa57ne,5/17/19 19:41,1.13E+18
With all of the Fake and Made Up News out there Iran can have no idea what is actually going on!,with all of the fake and made up news out there iran can have no idea what is actually going on!,5/17/19 16:53,1.13E+18
It now seems the General Flynn was under investigation long before was common knowledge. It would have been impossible for me to know this but if that was the case and with me being one of two people who would become president why was I not told so that I could make a change?,it now seems the general flynn was under investigation long before was common knowledge. it would have been impossible for me to know this but if that was the case and with me being one of two people who would become president why was i not told so that i could make a change?,5/17/19 14:35,1.13E+18
The Fake News Media is hurting our Country with its fraudulent and highly inaccurate coverage of Iran. It is scattershot poorly sourced (made up) and DANGEROUS. At least Iran doesn__t know what to think which at this point may very well be a good thing!,the fake news media is hurting our country with its fraudulent and highly inaccurate coverage of iran. it is scattershot poorly sourced (made up) and dangerous. at least iran doesn__t know what to think which at this point may very well be a good thing!,5/17/19 13:44,1.13E+18
